run_id,model,fold,train_size,val_size,seed,best_val_RMSE,best_val_MAE,best_val_R2,checkpoint,epochs,batch_size,lr,weight_decay
cv_hernet_5fold_50ep,HRNet-W18-Multiscale,1,4800,1200,43,4.580939710100282,2.1601572863260903,0.707237958908081,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_hernet_5fold_50ep/hrnet_w18_multiscale/fold_01/best_hrnet_w18_multiscale.pth,50,16,0.0001,0.0001
cv_hernet_5fold_50ep,HRNet-W18-Multiscale,2,4800,1200,44,4.63466983336621,2.190567874908447,0.6917227506637573,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_hernet_5fold_50ep/hrnet_w18_multiscale/fold_02/best_hrnet_w18_multiscale.pth,50,16,0.0001,0.0001
cv_hernet_5fold_50ep,HRNet-W18-Multiscale,3,4800,1200,45,4.2917620992080545,2.108187870979309,0.7011842727661133,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_hernet_5fold_50ep/hrnet_w18_multiscale/fold_03/best_hrnet_w18_multiscale.pth,50,16,0.0001,0.0001
cv_hernet_5fold_50ep,HRNet-W18-Multiscale,4,4800,1200,46,4.089572187587625,2.0950712823867796,0.7081527709960938,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_hernet_5fold_50ep/hrnet_w18_multiscale/fold_04/best_hrnet_w18_multiscale.pth,50,16,0.0001,0.0001
cv_hernet_5fold_50ep,HRNet-W18-Multiscale,5,4800,1200,47,3.867271882957213,2.0459210364023845,0.6908502578735352,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_hernet_5fold_50ep/hrnet_w18_multiscale/fold_05/best_hrnet_w18_multiscale.pth,50,16,0.0001,0.0001
