run_id,model,fold,train_size,val_size,seed,best_val_RMSE,best_val_MAE,best_val_R2,checkpoint,epochs,batch_size,lr,weight_decay
cv_attention_5fold_50ep,Attention-U-Net-Residual,1,4800,1200,43,3.325330357405191,1.5616375462214152,0.8457322120666504,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_attention_5fold_50ep/attention_unet_residual/fold_01/best_attention_unet_residual.pth,50,16,0.0001,0.0001
cv_attention_5fold_50ep,Attention-U-Net-Residual,2,4800,1200,44,3.330758931392591,1.600840342839559,0.8407827019691467,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_attention_5fold_50ep/attention_unet_residual/fold_02/best_attention_unet_residual.pth,50,16,0.0001,0.0001
cv_attention_5fold_50ep,Attention-U-Net-Residual,3,4800,1200,45,3.1565812856721145,1.551600956916809,0.8383535742759705,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_attention_5fold_50ep/attention_unet_residual/fold_03/best_attention_unet_residual.pth,50,16,0.0001,0.0001
cv_attention_5fold_50ep,Attention-U-Net-Residual,4,4800,1200,46,3.0381500741582714,1.550203916231791,0.8389286994934082,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_attention_5fold_50ep/attention_unet_residual/fold_04/best_attention_unet_residual.pth,50,16,0.0001,0.0001
cv_attention_5fold_50ep,Attention-U-Net-Residual,5,4800,1200,47,2.8128578647831337,1.49587295850118,0.8364483118057251,/content/drive/MyDrive/TFG_DSM/checkpoints/crossval/cv_attention_5fold_50ep/attention_unet_residual/fold_05/best_attention_unet_residual.pth,50,16,0.0001,0.0001
